sourceNeuron;targetNeuron;w
198;53;-0.04652213305234909
198;62;0.028811035677790642
198;71;-0.6016023755073547
199;8;-1.2656660079956055
199;17;0.4991007447242737
199;26;-0.08218339830636978
199;35;0.1558295637369156
199;44;0.6173852682113647
199;53;-0.5554043650627136
199;62;0.9185345768928528
199;71;0.5881879925727844
